DATETIME_LOCAL,LOCAL_SITE_NAME,Bromine PM2.5 LC,Carbon monoxide,Cesium PM2.5 LC,Lead PM2.5 LC,Nitrogen dioxide (NO2),Outdoor Temperature,Ozone,PM2.5 - Local Conditions,Relative Humidity ,Strontium PM2.5 LC,Ozone_Lag1,Carbon monoxide_Lag1,Nitrogen dioxide (NO2)_Lag1,Hour,DayOfWeek,Site_ID,Sr_Cs_Ratio,Pb_Br_Ratio,Anomaly_Signal,Safety_Status
2022-05-10 04:00:00+00:00,King Greenleaf Rec Center,,,,,,,,12.0,,,,,,4,1,1,,,1,NORMAL
2022-05-11 04:00:00+00:00,King Greenleaf Rec Center,,,,,,,,15.0,,,,,,4,2,1,,,1,NORMAL
2022-05-12 04:00:00+00:00,King Greenleaf Rec Center,,,,,,,,7.5,,,,,,4,3,1,,,1,NORMAL
2022-05-13 04:00:00+00:00,King Greenleaf Rec Center,,,,,,,,11.0,,,,,,4,4,1,,,1,NORMAL
2022-05-14 04:00:00+00:00,King Greenleaf Rec Center,,,,,,,,9.0,,,,,,4,5,1,,,1,NORMAL
2022-05-15 04:00:00+00:00,King Greenleaf Rec Center,,,,,,,,6.8,,,,,,4,6,1,,,1,NORMAL
2022-05-16 04:00:00+00:00,King Greenleaf Rec Center,,,,,,,,19.0,,,,,,4,0,1,,,1,NORMAL
2022-05-17 04:00:00+00:00,King Greenleaf Rec Center,,,,,,,,6.8,,,,,,4,1,1,,,1,NORMAL
2022-05-18 04:00:00+00:00,King Greenleaf Rec Center,,,,,,,,5.1,,,,,,4,2,1,,,1,NORMAL
2022-05-19 04:00:00+00:00,King Greenleaf Rec Center,,,,,,,,17.0,,,,,,4,3,1,,,1,NORMAL
2022-05-20 04:00:00+00:00,King Greenleaf Rec Center,,,,,,,,17.8,,,,,,4,4,1,,,1,NORMAL
2022-05-21 04:00:00+00:00,King Greenleaf Rec Center,,,,,,,,21.0,,,,,,4,5,1,,,1,NORMAL
2022-05-22 04:00:00+00:00,King Greenleaf Rec Center,,,,,,,,18.0,,,,,,4,6,1,,,1,NORMAL
2022-05-23 04:00:00+00:00,King Greenleaf Rec Center,,,,,,,,9.0,,,,,,4,0,1,,,1,NORMAL
2022-05-24 04:00:00+00:00,King Greenleaf Rec Center,,,,,,,,5.5,,,,,,4,1,1,,,1,NORMAL
2022-05-25 04:00:00+00:00,King Greenleaf Rec Center,,,,,,,,11.0,,,,,,4,2,1,,,1,NORMAL
2022-05-26 04:00:00+00:00,King Greenleaf Rec Center,,,,,,,,12.0,,,,,,4,3,1,,,1,NORMAL
2022-05-27 04:00:00+00:00,King Greenleaf Rec Center,,,,,,,,7.7,,,,,,4,4,1,,,1,NORMAL
2022-05-28 04:00:00+00:00,King Greenleaf Rec Center,,,,,,,,4.7,,,,,,4,5,1,,,1,NORMAL
2022-05-29 04:00:00+00:00,King Greenleaf Rec Center,,,,,,,,13.0,,,,,,4,6,1,,,1,NORMAL
2022-05-30 04:00:00+00:00,King Greenleaf Rec Center,,,,,,,,17.0,,,,,,4,0,1,,,1,NORMAL
2022-05-31 04:00:00+00:00,King Greenleaf Rec Center,,,,,,,,15.5,,,,,,4,1,1,,,1,NORMAL
2022-06-01 04:00:00+00:00,King Greenleaf Rec Center,,,,,,,,20.0,,,,,,4,2,1,,,1,NORMAL
2022-06-02 04:00:00+00:00,King Greenleaf Rec Center,,,,,,,,14.7,,,,,,4,3,1,,,1,NORMAL
2022-06-03 04:00:00+00:00,King Greenleaf Rec Center,,,,,,,,10.0,,,,,,4,4,1,,,1,NORMAL
2022-06-04 04:00:00+00:00,King Greenleaf Rec Center,,,,,,,,15.0,,,,,,4,5,1,,,1,NORMAL
2022-06-05 04:00:00+00:00,King Greenleaf Rec Center,,,,,,,,12.0,,,,,,4,6,1,,,1,NORMAL
2022-06-06 04:00:00+00:00,King Greenleaf Rec Center,,,,,,,,5.8,,,,,,4,0,1,,,1,NORMAL
2022-06-07 04:00:00+00:00,King Greenleaf Rec Center,,,,,,,,14.0,,,,,,4,1,1,,,1,NORMAL
2022-06-08 04:00:00+00:00,King Greenleaf Rec Center,,,,,,,,10.5,,,,,,4,2,1,,,1,NORMAL
2022-06-09 04:00:00+00:00,King Greenleaf Rec Center,,,,,,,,11.0,,,,,,4,3,1,,,1,NORMAL
2022-06-10 04:00:00+00:00,King Greenleaf Rec Center,,,,,,,,12.0,,,,,,4,4,1,,,1,NORMAL
2022-06-11 04:00:00+00:00,King Greenleaf Rec Center,,,,,,,,16.0,,,,,,4,5,1,,,1,NORMAL
2022-06-12 04:00:00+00:00,King Greenleaf Rec Center,,,,,,,,9.8,,,,,,4,6,1,,,1,NORMAL
2022-06-13 04:00:00+00:00,King Greenleaf Rec Center,,,,,,,,13.2,,,,,,4,0,1,,,1,NORMAL
2022-06-14 04:00:00+00:00,King Greenleaf Rec Center,,,,,,,,22.0,,,,,,4,1,1,,,1,NORMAL
2022-06-15 04:00:00+00:00,King Greenleaf Rec Center,,,,,,,,13.5,,,,,,4,2,1,,,1,NORMAL
2022-06-16 04:00:00+00:00,King Greenleaf Rec Center,,,,,,,,16.0,,,,,,4,3,1,,,1,NORMAL
2022-06-17 04:00:00+00:00,King Greenleaf Rec Center,,,,,,,,10.3,,,,,,4,4,1,,,1,NORMAL
2022-06-18 04:00:00+00:00,King Greenleaf Rec Center,,,,,,,,5.2,,,,,,4,5,1,,,1,NORMAL
2022-06-19 04:00:00+00:00,King Greenleaf Rec Center,,,,,,,,10.0,,,,,,4,6,1,,,1,NORMAL
2022-06-20 04:00:00+00:00,King Greenleaf Rec Center,,,,,,,,7.3,,,,,,4,0,1,,,1,NORMAL
2022-06-21 04:00:00+00:00,King Greenleaf Rec Center,,,,,,,,18.0,,,,,,4,1,1,,,1,NORMAL
2022-06-22 04:00:00+00:00,King Greenleaf Rec Center,,,,,,,,16.3,,,,,,4,2,1,,,1,NORMAL
2022-06-23 04:00:00+00:00,King Greenleaf Rec Center,,,,,,,,5.2,,,,,,4,3,1,,,1,NORMAL
2022-06-24 04:00:00+00:00,King Greenleaf Rec Center,,,,,,,,10.5,,,,,,4,4,1,,,1,NORMAL
2022-06-25 04:00:00+00:00,King Greenleaf Rec Center,,,,,,,,20.0,,,,,,4,5,1,,,1,NORMAL
2022-06-26 04:00:00+00:00,King Greenleaf Rec Center,,,,,,,,10.0,,,,,,4,6,1,,,1,NORMAL
2022-06-27 04:00:00+00:00,King Greenleaf Rec Center,,,,,,,,11.5,,,,,,4,0,1,,,1,NORMAL
2022-06-28 04:00:00+00:00,King Greenleaf Rec Center,,,,,,,,5.6,,,,,,4,1,1,,,1,NORMAL
2022-06-29 04:00:00+00:00,King Greenleaf Rec Center,,,,,,,,10.2,,,,,,4,2,1,,,1,NORMAL
2022-06-30 04:00:00+00:00,King Greenleaf Rec Center,,,,,,,,15.5,,,,,,4,3,1,,,1,NORMAL
2022-07-01 04:00:00+00:00,King Greenleaf Rec Center,,,,,,,,14.5,,,,,,4,4,1,,,1,NORMAL
2022-07-02 04:00:00+00:00,King Greenleaf Rec Center,,,,,,,,8.9,,,,,,4,5,1,,,1,NORMAL
2022-07-03 04:00:00+00:00,King Greenleaf Rec Center,,,,,,,,44.0,,,,,,4,6,1,,,1,NORMAL
2022-07-04 04:00:00+00:00,King Greenleaf Rec Center,,,,,,,,36.1,,,,,,4,0,1,,,1,NORMAL
2022-07-05 04:00:00+00:00,King Greenleaf Rec Center,,,,,,,,41.0,,,,,,4,1,1,,,1,NORMAL
2022-07-06 04:00:00+00:00,King Greenleaf Rec Center,,,,,,,,16.0,,,,,,4,2,1,,,1,NORMAL
2022-07-07 04:00:00+00:00,King Greenleaf Rec Center,,,,,,,,13.0,,,,,,4,3,1,,,1,NORMAL
2022-07-08 04:00:00+00:00,King Greenleaf Rec Center,,,,,,,,14.0,,,,,,4,4,1,,,1,NORMAL
2022-07-09 04:00:00+00:00,King Greenleaf Rec Center,,,,,,,,13.0,,,,,,4,5,1,,,1,NORMAL
2022-07-10 04:00:00+00:00,King Greenleaf Rec Center,,,,,,,,9.4,,,,,,4,6,1,,,1,NORMAL
2022-07-11 04:00:00+00:00,King Greenleaf Rec Center,,,,,,,,9.7,,,,,,4,0,1,,,1,NORMAL
2022-07-12 04:00:00+00:00,King Greenleaf Rec Center,,,,,,,,8.2,,,,,,4,1,1,,,1,NORMAL
2022-07-13 04:00:00+00:00,King Greenleaf Rec Center,,,,,,,,10.0,,,,,,4,2,1,,,1,NORMAL
2022-07-14 04:00:00+00:00,King Greenleaf Rec Center,,,,,,,,9.9,,,,,,4,3,1,,,1,NORMAL
2022-07-15 04:00:00+00:00,King Greenleaf Rec Center,,,,,,,,11.6,,,,,,4,4,1,,,1,NORMAL
2022-07-16 04:00:00+00:00,King Greenleaf Rec Center,,,,,,,,11.1,,,,,,4,5,1,,,1,NORMAL
2022-07-17 04:00:00+00:00,King Greenleaf Rec Center,,,,,,,,11.0,,,,,,4,6,1,,,1,NORMAL
2022-07-18 04:00:00+00:00,King Greenleaf Rec Center,,,,,,,,9.0,,,,,,4,0,1,,,1,NORMAL
2022-07-19 04:00:00+00:00,King Greenleaf Rec Center,,,,,,,,9.4,,,,,,4,1,1,,,1,NORMAL
2022-07-20 04:00:00+00:00,King Greenleaf Rec Center,,,,,,,,20.0,,,,,,4,2,1,,,1,NORMAL
2022-07-21 04:00:00+00:00,King Greenleaf Rec Center,,,,,,,,24.0,,,,,,4,3,1,,,1,NORMAL
2022-07-22 04:00:00+00:00,King Greenleaf Rec Center,,,,,,,,19.0,,,,,,4,4,1,,,1,NORMAL
2022-07-23 04:00:00+00:00,King Greenleaf Rec Center,,,,,,,,23.0,,,,,,4,5,1,,,1,NORMAL
2022-07-24 04:00:00+00:00,King Greenleaf Rec Center,,,,,,,,11.6,,,,,,4,6,1,,,1,NORMAL
2022-07-25 04:00:00+00:00,King Greenleaf Rec Center,,,,,,,,9.9,,,,,,4,0,1,,,1,NORMAL
2022-07-26 04:00:00+00:00,King Greenleaf Rec Center,,,,,,,,16.0,,,,,,4,1,1,,,1,NORMAL
2022-07-27 04:00:00+00:00,King Greenleaf Rec Center,,,,,,,,10.7,,,,,,4,2,1,,,1,NORMAL
2022-07-28 04:00:00+00:00,King Greenleaf Rec Center,,,,,,,,6.8,,,,,,4,3,1,,,1,NORMAL
2022-07-29 04:00:00+00:00,King Greenleaf Rec Center,,,,,,,,17.0,,,,,,4,4,1,,,1,NORMAL
2022-07-30 04:00:00+00:00,King Greenleaf Rec Center,,,,,,,,8.0,,,,,,4,5,1,,,1,NORMAL
2022-07-31 04:00:00+00:00,King Greenleaf Rec Center,,,,,,,,10.5,,,,,,4,6,1,,,1,NORMAL
2022-08-01 04:00:00+00:00,King Greenleaf Rec Center,,,,,,,,7.1,,,,,,4,0,1,,,1,NORMAL
2022-08-02 04:00:00+00:00,King Greenleaf Rec Center,,,,,,,,9.0,,,,,,4,1,1,,,1,NORMAL
2022-08-03 04:00:00+00:00,King Greenleaf Rec Center,,,,,,,,9.4,,,,,,4,2,1,,,1,NORMAL
2022-08-04 04:00:00+00:00,King Greenleaf Rec Center,,,,,,,,12.2,,,,,,4,3,1,,,1,NORMAL
2022-08-05 04:00:00+00:00,King Greenleaf Rec Center,,,,,,,,20.0,,,,,,4,4,1,,,1,NORMAL
2022-08-06 04:00:00+00:00,King Greenleaf Rec Center,,,,,,,,6.2,,,,,,4,5,1,,,1,NORMAL
2022-08-07 04:00:00+00:00,King Greenleaf Rec Center,,,,,,,,6.1,,,,,,4,6,1,,,1,NORMAL
2022-08-08 04:00:00+00:00,King Greenleaf Rec Center,,,,,,,,9.1,,,,,,4,0,1,,,1,NORMAL
2022-08-09 04:00:00+00:00,King Greenleaf Rec Center,,,,,,,,13.0,,,,,,4,1,1,,,1,NORMAL
2022-08-10 04:00:00+00:00,King Greenleaf Rec Center,,,,,,,,8.3,,,,,,4,2,1,,,1,NORMAL
2022-08-11 04:00:00+00:00,King Greenleaf Rec Center,,,,,,,,7.0,,,,,,4,3,1,,,1,NORMAL
2022-08-12 04:00:00+00:00,King Greenleaf Rec Center,,,,,,,,10.0,,,,,,4,4,1,,,1,NORMAL
2022-08-13 04:00:00+00:00,King Greenleaf Rec Center,,,,,,,,5.3,,,,,,4,5,1,,,1,NORMAL
2022-08-14 04:00:00+00:00,King Greenleaf Rec Center,,,,,,,,6.7,,,,,,4,6,1,,,1,NORMAL
2022-08-15 04:00:00+00:00,King Greenleaf Rec Center,,,,,,,,7.2,,,,,,4,0,1,,,1,NORMAL
2022-08-16 04:00:00+00:00,King Greenleaf Rec Center,,,,,,,,7.2,,,,,,4,1,1,,,1,NORMAL
2022-08-17 04:00:00+00:00,King Greenleaf Rec Center,,,,,,,,14.0,,,,,,4,2,1,,,1,NORMAL
2022-08-18 04:00:00+00:00,King Greenleaf Rec Center,,,,,,,,11.0,,,,,,4,3,1,,,1,NORMAL
2022-08-19 04:00:00+00:00,King Greenleaf Rec Center,,,,,,,,9.3,,,,,,4,4,1,,,1,NORMAL
2022-08-20 04:00:00+00:00,King Greenleaf Rec Center,,,,,,,,8.5,,,,,,4,5,1,,,1,NORMAL
2022-08-21 04:00:00+00:00,King Greenleaf Rec Center,,,,,,,,12.0,,,,,,4,6,1,,,1,NORMAL
2022-08-22 04:00:00+00:00,King Greenleaf Rec Center,,,,,,,,7.4,,,,,,4,0,1,,,1,NORMAL
2022-08-23 04:00:00+00:00,King Greenleaf Rec Center,,,,,,,,15.0,,,,,,4,1,1,,,1,NORMAL
2022-08-24 04:00:00+00:00,King Greenleaf Rec Center,,,,,,,,10.1,,,,,,4,2,1,,,1,NORMAL
2022-08-25 04:00:00+00:00,King Greenleaf Rec Center,,,,,,,,12.7,,,,,,4,3,1,,,1,NORMAL
2022-08-26 04:00:00+00:00,King Greenleaf Rec Center,,,,,,,,21.0,,,,,,4,4,1,,,1,NORMAL
2022-08-27 04:00:00+00:00,King Greenleaf Rec Center,,,,,,,,19.0,,,,,,4,5,1,,,1,NORMAL
2022-08-28 04:00:00+00:00,King Greenleaf Rec Center,,,,,,,,20.0,,,,,,4,6,1,,,1,NORMAL
2022-08-29 04:00:00+00:00,King Greenleaf Rec Center,,,,,,,,6.9,,,,,,4,0,1,,,1,NORMAL
2022-08-30 04:00:00+00:00,King Greenleaf Rec Center,,,,,,,,7.1,,,,,,4,1,1,,,1,NORMAL
2022-08-31 04:00:00+00:00,King Greenleaf Rec Center,,,,,,,,14.0,,,,,,4,2,1,,,1,NORMAL
2022-09-01 04:00:00+00:00,King Greenleaf Rec Center,,,,,,,,7.7,,,,,,4,3,1,,,1,NORMAL
2022-09-02 04:00:00+00:00,King Greenleaf Rec Center,,,,,,,,7.0,,,,,,4,4,1,,,1,NORMAL
2022-09-03 04:00:00+00:00,King Greenleaf Rec Center,,,,,,,,7.5,,,,,,4,5,1,,,1,NORMAL
2022-09-04 04:00:00+00:00,King Greenleaf Rec Center,,,,,,,,14.0,,,,,,4,6,1,,,1,NORMAL
2022-09-05 04:00:00+00:00,King Greenleaf Rec Center,,,,,,,,13.0,,,,,,4,0,1,,,1,NORMAL
2022-09-06 04:00:00+00:00,King Greenleaf Rec Center,,,,,,,,10.0,,,,,,4,1,1,,,1,NORMAL
2022-09-07 04:00:00+00:00,King Greenleaf Rec Center,,,,,,,,9.0,,,,,,4,2,1,,,1,NORMAL
2022-09-08 04:00:00+00:00,King Greenleaf Rec Center,,,,,,,,14.0,,,,,,4,3,1,,,1,NORMAL
2022-09-09 04:00:00+00:00,King Greenleaf Rec Center,,,,,,,,8.6,,,,,,4,4,1,,,1,NORMAL
2022-09-10 04:00:00+00:00,King Greenleaf Rec Center,,,,,,,,9.2,,,,,,4,5,1,,,1,NORMAL
2022-09-11 04:00:00+00:00,King Greenleaf Rec Center,,,,,,,,16.0,,,,,,4,6,1,,,1,NORMAL
2022-09-12 04:00:00+00:00,King Greenleaf Rec Center,,,,,,,,16.0,,,,,,4,0,1,,,1,NORMAL
2022-09-13 04:00:00+00:00,King Greenleaf Rec Center,,,,,,,,5.6,,,,,,4,1,1,,,1,NORMAL
2022-09-14 04:00:00+00:00,King Greenleaf Rec Center,,,,,,,,10.0,,,,,,4,2,1,,,1,NORMAL
2022-09-15 04:00:00+00:00,King Greenleaf Rec Center,,,,,,,,8.7,,,,,,4,3,1,,,1,NORMAL
2022-09-16 04:00:00+00:00,King Greenleaf Rec Center,,,,,,,,17.0,,,,,,4,4,1,,,1,NORMAL
2022-09-17 04:00:00+00:00,King Greenleaf Rec Center,,,,,,,,13.6,,,,,,4,5,1,,,1,NORMAL
2022-09-18 04:00:00+00:00,King Greenleaf Rec Center,,,,,,,,10.1,,,,,,4,6,1,,,1,NORMAL
2022-09-19 04:00:00+00:00,King Greenleaf Rec Center,,,,,,,,12.3,,,,,,4,0,1,,,1,NORMAL
2022-09-20 04:00:00+00:00,King Greenleaf Rec Center,,,,,,,,14.0,,,,,,4,1,1,,,1,NORMAL
2022-09-21 04:00:00+00:00,King Greenleaf Rec Center,,,,,,,,17.0,,,,,,4,2,1,,,1,NORMAL
2022-09-22 04:00:00+00:00,King Greenleaf Rec Center,,,,,,,,16.0,,,,,,4,3,1,,,1,NORMAL
2022-09-23 04:00:00+00:00,King Greenleaf Rec Center,,,,,,,,7.0,,,,,,4,4,1,,,1,NORMAL
2022-09-24 04:00:00+00:00,King Greenleaf Rec Center,,,,,,,,4.6,,,,,,4,5,1,,,1,NORMAL
2022-09-25 04:00:00+00:00,King Greenleaf Rec Center,,,,,,,,8.1,,,,,,4,6,1,,,1,NORMAL
2022-09-26 04:00:00+00:00,King Greenleaf Rec Center,,,,,,,,10.0,,,,,,4,0,1,,,1,NORMAL
2022-09-27 04:00:00+00:00,King Greenleaf Rec Center,,,,,,,,4.5,,,,,,4,1,1,,,1,NORMAL
2022-09-28 04:00:00+00:00,King Greenleaf Rec Center,,,,,,,,5.2,,,,,,4,2,1,,,1,NORMAL
2022-09-29 04:00:00+00:00,King Greenleaf Rec Center,,,,,,,,4.5,,,,,,4,3,1,,,1,NORMAL
2022-09-30 04:00:00+00:00,King Greenleaf Rec Center,,,,,,,,6.2,,,,,,4,4,1,,,1,NORMAL
2022-10-01 04:00:00+00:00,King Greenleaf Rec Center,,,,,,,,8.0,,,,,,4,5,1,,,1,NORMAL
2022-10-02 04:00:00+00:00,King Greenleaf Rec Center,,,,,,,,3.9,,,,,,4,6,1,,,1,NORMAL
2022-10-03 04:00:00+00:00,King Greenleaf Rec Center,,,,,,,,7.0,,,,,,4,0,1,,,1,NORMAL
2022-10-04 04:00:00+00:00,King Greenleaf Rec Center,,,,,,,,6.0,,,,,,4,1,1,,,1,NORMAL
2022-10-05 04:00:00+00:00,King Greenleaf Rec Center,,,,,,,,9.0,,,,,,4,2,1,,,1,NORMAL
2022-10-06 04:00:00+00:00,King Greenleaf Rec Center,,,,,,,,16.0,,,,,,4,3,1,,,1,NORMAL
2022-10-07 04:00:00+00:00,King Greenleaf Rec Center,,,,,,,,9.6,,,,,,4,4,1,,,1,NORMAL
2022-10-08 04:00:00+00:00,King Greenleaf Rec Center,,,,,,,,12.0,,,,,,4,5,1,,,1,NORMAL
2022-10-09 04:00:00+00:00,King Greenleaf Rec Center,,,,,,,,15.0,,,,,,4,6,1,,,1,NORMAL
2022-10-10 04:00:00+00:00,King Greenleaf Rec Center,,,,,,,,8.8,,,,,,4,0,1,,,1,NORMAL
2022-10-11 04:00:00+00:00,King Greenleaf Rec Center,,,,,,,,16.0,,,,,,4,1,1,,,1,NORMAL
2022-10-12 04:00:00+00:00,King Greenleaf Rec Center,,,,,,,,13.0,,,,,,4,2,1,,,1,NORMAL
2022-10-13 04:00:00+00:00,King Greenleaf Rec Center,,,,,,,,11.0,,,,,,4,3,1,,,1,NORMAL
2022-10-14 04:00:00+00:00,King Greenleaf Rec Center,,,,,,,,12.0,,,,,,4,4,1,,,1,NORMAL
2022-10-15 04:00:00+00:00,King Greenleaf Rec Center,,,,,,,,9.5,,,,,,4,5,1,,,1,NORMAL
2022-10-16 04:00:00+00:00,King Greenleaf Rec Center,,,,,,,,22.0,,,,,,4,6,1,,,1,NORMAL
2022-10-17 04:00:00+00:00,King Greenleaf Rec Center,,,,,,,,6.9,,,,,,4,0,1,,,1,NORMAL
2022-10-18 04:00:00+00:00,King Greenleaf Rec Center,,,,,,,,3.4,,,,,,4,1,1,,,1,NORMAL
2022-10-19 04:00:00+00:00,King Greenleaf Rec Center,,,,,,,,2.8,,,,,,4,2,1,,,1,NORMAL
2022-10-20 04:00:00+00:00,King Greenleaf Rec Center,,,,,,,,10.0,,,,,,4,3,1,,,1,NORMAL
2022-10-21 04:00:00+00:00,King Greenleaf Rec Center,,,,,,,,9.5,,,,,,4,4,1,,,1,NORMAL
2022-10-22 04:00:00+00:00,King Greenleaf Rec Center,,,,,,,,26.0,,,,,,4,5,1,,,1,NORMAL
2022-10-23 04:00:00+00:00,King Greenleaf Rec Center,,,,,,,,30.0,,,,,,4,6,1,,,1,NORMAL
2022-10-24 04:00:00+00:00,King Greenleaf Rec Center,,,,,,,,6.5,,,,,,4,0,1,,,1,NORMAL
2022-10-25 04:00:00+00:00,King Greenleaf Rec Center,,,,,,,,11.5,,,,,,4,1,1,,,1,NORMAL
2022-10-26 04:00:00+00:00,King Greenleaf Rec Center,,,,,,,,17.0,,,,,,4,2,1,,,1,NORMAL
2022-10-27 04:00:00+00:00,King Greenleaf Rec Center,,,,,,,,2.5,,,,,,4,3,1,,,1,NORMAL
2022-10-28 04:00:00+00:00,King Greenleaf Rec Center,,,,,,,,14.0,,,,,,4,4,1,,,1,NORMAL
2022-10-29 04:00:00+00:00,King Greenleaf Rec Center,,,,,,,,8.6,,,,,,4,5,1,,,1,NORMAL
2022-10-30 04:00:00+00:00,King Greenleaf Rec Center,,,,,,,,33.0,,,,,,4,6,1,,,1,NORMAL
2022-10-31 04:00:00+00:00,King Greenleaf Rec Center,,,,,,,,14.0,,,,,,4,0,1,,,1,NORMAL
2022-11-01 04:00:00+00:00,King Greenleaf Rec Center,,,,,,,,10.3,,,,,,4,1,1,,,1,NORMAL
2022-11-02 04:00:00+00:00,King Greenleaf Rec Center,,,,,,,,21.0,,,,,,4,2,1,,,1,NORMAL
2022-11-03 04:00:00+00:00,King Greenleaf Rec Center,,,,,,,,19.0,,,,,,4,3,1,,,1,NORMAL
2022-11-04 04:00:00+00:00,King Greenleaf Rec Center,,,,,,,,11.7,,,,,,4,4,1,,,1,NORMAL
2022-11-05 04:00:00+00:00,King Greenleaf Rec Center,,,,,,,,8.7,,,,,,4,5,1,,,1,NORMAL
2022-11-06 04:00:00+00:00,King Greenleaf Rec Center,,,,,,,,14.0,,,,,,4,6,1,,,1,NORMAL
2022-11-07 05:00:00+00:00,King Greenleaf Rec Center,,,,,,,,14.0,,,,,,5,0,1,,,1,NORMAL
2022-11-08 05:00:00+00:00,King Greenleaf Rec Center,,,,,,,,9.0,,,,,,5,1,1,,,1,NORMAL
2022-11-09 05:00:00+00:00,King Greenleaf Rec Center,,,,,,,,6.0,,,,,,5,2,1,,,1,NORMAL
2022-11-10 05:00:00+00:00,King Greenleaf Rec Center,,,,,,,,9.5,,,,,,5,3,1,,,1,NORMAL
2022-11-11 05:00:00+00:00,King Greenleaf Rec Center,,,,,,,,14.0,,,,,,5,4,1,,,1,NORMAL
2022-11-12 05:00:00+00:00,King Greenleaf Rec Center,,,,,,,,8.4,,,,,,5,5,1,,,1,NORMAL
2022-11-13 05:00:00+00:00,King Greenleaf Rec Center,,,,,,,,6.0,,,,,,5,6,1,,,1,NORMAL
2022-11-14 05:00:00+00:00,King Greenleaf Rec Center,,,,,,,,4.4,,,,,,5,0,1,,,1,NORMAL
2022-11-15 05:00:00+00:00,King Greenleaf Rec Center,,,,,,,,8.6,,,,,,5,1,1,,,1,NORMAL
2022-11-16 05:00:00+00:00,King Greenleaf Rec Center,,,,,,,,5.3,,,,,,5,2,1,,,1,NORMAL
2022-11-17 05:00:00+00:00,King Greenleaf Rec Center,,,,,,,,5.0,,,,,,5,3,1,,,1,NORMAL
2022-11-18 05:00:00+00:00,King Greenleaf Rec Center,,,,,,,,11.0,,,,,,5,4,1,,,1,NORMAL
2022-11-19 05:00:00+00:00,King Greenleaf Rec Center,,,,,,,,7.7,,,,,,5,5,1,,,1,NORMAL
2022-11-20 05:00:00+00:00,King Greenleaf Rec Center,,,,,,,,16.0,,,,,,5,6,1,,,1,NORMAL
2022-11-21 05:00:00+00:00,King Greenleaf Rec Center,,,,,,,,14.0,,,,,,5,0,1,,,1,NORMAL
2022-11-22 05:00:00+00:00,King Greenleaf Rec Center,,,,,,,,25.0,,,,,,5,1,1,,,1,NORMAL
2022-11-23 05:00:00+00:00,King Greenleaf Rec Center,,,,,,,,31.0,,,,,,5,2,1,,,1,NORMAL
2022-11-24 05:00:00+00:00,King Greenleaf Rec Center,,,,,,,,30.0,,,,,,5,3,1,,,1,NORMAL
2022-11-25 05:00:00+00:00,King Greenleaf Rec Center,,,,,,,,18.0,,,,,,5,4,1,,,1,NORMAL
2022-11-26 05:00:00+00:00,King Greenleaf Rec Center,,,,,,,,8.0,,,,,,5,5,1,,,1,NORMAL
2022-11-27 05:00:00+00:00,King Greenleaf Rec Center,,,,,,,,9.2,,,,,,5,6,1,,,1,NORMAL
2022-11-28 05:00:00+00:00,King Greenleaf Rec Center,,,,,,,,10.0,,,,,,5,0,1,,,1,NORMAL
2022-11-29 05:00:00+00:00,King Greenleaf Rec Center,,,,,,,,6.5,,,,,,5,1,1,,,1,NORMAL
2022-11-30 05:00:00+00:00,King Greenleaf Rec Center,,,,,,,,4.2,,,,,,5,2,1,,,1,NORMAL
2022-12-01 05:00:00+00:00,King Greenleaf Rec Center,,,,,,,,4.7,,,,,,5,3,1,,,1,NORMAL
2022-12-02 05:00:00+00:00,King Greenleaf Rec Center,,,,,,,,20.0,,,,,,5,4,1,,,1,NORMAL
2022-12-03 05:00:00+00:00,King Greenleaf Rec Center,,,,,,,,16.0,,,,,,5,5,1,,,1,NORMAL
2022-12-04 05:00:00+00:00,King Greenleaf Rec Center,,,,,,,,8.2,,,,,,5,6,1,,,1,NORMAL
2022-12-05 05:00:00+00:00,King Greenleaf Rec Center,,,,,,,,12.8,,,,,,5,0,1,,,1,NORMAL
2022-12-06 05:00:00+00:00,King Greenleaf Rec Center,,,,,,,,23.0,,,,,,5,1,1,,,1,NORMAL
2022-12-07 05:00:00+00:00,King Greenleaf Rec Center,,,,,,,,16.0,,,,,,5,2,1,,,1,NORMAL
2022-12-08 05:00:00+00:00,King Greenleaf Rec Center,,,,,,,,11.0,,,,,,5,3,1,,,1,NORMAL
2022-12-12 05:00:00+00:00,King Greenleaf Rec Center,,,,,,,,7.0,,,,,,5,0,1,,,1,NORMAL
2022-12-13 05:00:00+00:00,King Greenleaf Rec Center,,,,,,,,10.0,,,,,,5,1,1,,,1,NORMAL
2022-12-14 05:00:00+00:00,King Greenleaf Rec Center,,,,,,,,13.0,,,,,,5,2,1,,,1,NORMAL
2022-12-15 05:00:00+00:00,King Greenleaf Rec Center,,,,,,,,13.0,,,,,,5,3,1,,,1,NORMAL
2022-12-16 05:00:00+00:00,King Greenleaf Rec Center,,,,,,,,10.0,,,,,,5,4,1,,,1,NORMAL
2022-12-17 05:00:00+00:00,King Greenleaf Rec Center,,,,,,,,8.0,,,,,,5,5,1,,,1,NORMAL
2022-12-18 05:00:00+00:00,King Greenleaf Rec Center,,,,,,,,4.2,,,,,,5,6,1,,,1,NORMAL
2022-12-19 05:00:00+00:00,King Greenleaf Rec Center,,,,,,,,4.1,,,,,,5,0,1,,,1,NORMAL
